mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1_w2,err_w1_w2
55272.37023645384,11.078,0.03413010638497492,10.747,0.030360798571309664,0.3309999999999995,0.045679779462442074
55463.75762973333,11.1175,0.03654988147198887,10.7795,0.011518408258677225,0.3379999999999992,0.03832189406109775
56736.97497305818,11.233,0.028955886271252233,10.942,0.020033760568100863,0.29100000000000037,0.03521072155258518
56928.533662865004,11.2515,0.01576957924707012,10.9525,0.018852738728783396,0.2989999999999995,0.024578555433657896
57095.97062662272,11.247,0.018775617420575156,10.963,0.03790435935371129,0.2840000000000007,0.042299695832701746
57290.30899388584,11.2675,0.022282704224645334,10.9685,0.05707017126659586,0.2989999999999995,0.06126600489636655
57455.04998268499,11.273,0.025537695922762574,10.9955,0.020275035577506942,0.27749999999999986,0.03260752950949606
57656.838430355834,11.3015,0.03946626623095694,11.012,0.07194654708866999,0.2895000000000003,0.08206029373695284
57820.59311361251,11.305499999999999,0.01302071666614418,11.04,0.041418509844591084,0.2654999999999994,0.04341695544653602
58021.564811365824,11.3015,0.015102262286831496,11.0545,0.024379409561370587,0.2469999999999999,0.028678109016134597
58179.0676608725,11.307,0.027172339472129763,11.0685,0.2419226087225234,0.23850000000000016,0.24344380181779082
58386.30627046461,11.331,0.01173271019626836,11.081,0.0421595034222842,0.25,0.04376162950991671
58543.277753692004,11.341,0.014802131359486947,11.1015,0.03002470071559817,0.2394999999999996,0.03347515116985655
58752.89217965272,11.355,0.012457564332199854,11.116,0.026667933818690804,0.23900000000000077,0.029434157084057472
58907.57501142834,11.3595,0.026616602870897923,11.116,0.022510132853474828,0.24350000000000094,0.03485899639215361
59116.99967400834,11.381,0.027019989488021125,11.151,0.033047211847032174,0.23000000000000043,0.042687211700875895
59274.517205085,11.387,0.023430226422381635,11.1685,0.020391791569126478,0.21850000000000058,0.03106124069644946
59481.58838225075,11.392,0.08596169176651806,11.17,0.19598330170056466,0.22199999999999953,0.21400669848585677
59638.79334087416,11.405000000000001,0.018280630038353583,11.174,0.02468206931062618,0.23100000000000165,0.030714589042565913
59848.34398825583,11.4205,0.06434790770340919,11.216999999999999,0.04090276718800813,0.2035000000000018,0.0762475546456597
