mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1_w2,err_w1_w2
55243.15229909375,11.938500000000001,0.023878652449972032,11.695,0.02871167499807485,0.24350000000000094,0.037343678501476414
55434.022322661105,11.867,0.04253581431007886,11.6385,0.02409057871670999,0.22850000000000037,0.04888406163492871
56707.679878806666,12.1265,0.029985842715501136,11.949,0.04757164600281205,0.1775000000000002,0.05623355107740962
56898.53893804875,12.1365,0.025181659583543008,11.9845,0.025606987261491312,0.15199999999999925,0.035914255888040085
57066.82450079144,11.967500000000001,0.01863969719948042,11.7915,0.06154537911969601,0.17600000000000193,0.06430608060421217
57260.337675536255,11.836,0.016381116390894342,11.680499999999999,0.026882697044508925,0.15550000000000175,0.03148047608596281
57426.39018166589,12.096,0.023072115204289284,11.928,0.04630417685973651,0.16799999999999926,0.05173392788739083
57625.87389138769,11.864,0.025163766536420565,11.644,0.034432393366111654,0.22000000000000064,0.04264744844909399
57792.981129304615,11.832,0.021857455121099156,11.632,0.0293793342070641,0.20000000000000107,0.03661821435872086
57991.47080343468,12.056,0.027267146032308537,11.866,0.04652734520384626,0.1899999999999995,0.05392857410005492
58150.02635536545,11.971,0.02199535935904044,11.753,0.04437341546466755,0.21799999999999997,0.04952570881202332
58356.20316466945,12.098500000000001,0.04521177074748352,11.8795,0.059695756409759354,0.2190000000000012,0.07488449470655678
58514.279548166436,12.0465,0.04124099534407113,11.881499999999999,0.053547066995666366,0.16500000000000092,0.06758778055838258
58722.81609631572,12.220500000000001,0.028050181355825873,12.0835,0.036066809509595406,0.13700000000000045,0.04569056163253153
58878.48232875909,12.205,0.025759234884176394,12.077,0.05639544233459643,0.1280000000000001,0.06199987175739125
59086.95291047249,12.277,0.02624359187782165,12.2045,0.04873551066727422,0.07249999999999979,0.055352290961166783
59245.61973129285,12.093499999999999,0.034166754559324275,11.931000000000001,0.04105373946194811,0.16249999999999787,0.05341139055413762
59451.136107584374,12.189499999999999,0.055611529846031287,12.061,0.06840378381165475,0.12849999999999895,0.08815735869210028
59609.77542370154,11.822,0.13917176173424758,11.704,0.19293228208584465,0.11799999999999855,0.23788998452029483
59818.32946170124,11.8355,0.05154096423695567,11.6425,0.07233246796791933,0.19299999999999962,0.08881698551969222
