mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1_w2,err_w1_w2
55289.48471602144,10.665,0.020689318193791054,10.6805,0.031466693714135546,-0.01550000000000118,0.0376590055713524
55481.05645769232,10.665,0.022225701747792415,10.687,0.033150860202470586,-0.02200000000000024,0.0399119199030261
56750.94072234,10.676,0.017,10.727,0.021,-0.051000000000000156,0.027018512172212593
56944.18579915909,9.8525,0.03894854155021606,9.7005,0.0453282982724638,0.15199999999999925,0.059763228771263284
57113.43756258072,10.048,0.021271408118581903,9.8345,0.017118703221914968,0.2134999999999998,0.027304263464654636
57307.81487727084,10.538,0.01922508425818463,10.4465,0.03730648481864506,0.09149999999999991,0.04196877022570584
57472.42363250231,9.651,0.011490191895870267,9.48,0.02074230563951937,0.17099999999999937,0.023712185750098196
57672.08389229769,9.601,0.01980920622243103,9.314,0.01985371501759835,0.2870000000000008,0.0280459382293196
57832.998682030826,10.150500000000001,0.014734746183699196,9.865,0.01788426511701034,0.28550000000000075,0.023172390551549724
58037.5981183585,10.484,0.017912677707782328,10.375,0.014433294842134936,0.10899999999999999,0.023004000144820052
58194.88516267266,10.565,0.017793091241854568,10.501,0.024768493310445356,0.06400000000000006,0.03049708767752321
58403.294471476365,10.564,0.0549029603167844,10.516,0.01660973141173871,0.04800000000000004,0.05736042389240601
58559.474596520864,9.958,0.12058338647087129,9.824,0.09818945127511677,0.13400000000000034,0.15550408816006103
58767.38822815365,10.008,0.01979818814862267,9.776,0.01175619379244647,0.23199999999999932,0.023025558548139938
58924.72365084309,10.513,0.025223784732654898,10.434,0.03260461729114887,0.07900000000000063,0.04122257130434246
59133.508094486664,10.633,0.03868193458828112,10.632,0.01807696388713052,0.0009999999999994458,0.042697408432698584
59289.42958334125,10.660499999999999,0.011531467325364787,10.6705,0.03126887768005539,-0.010000000000001563,0.03332742789424683
59498.77646267636,10.661,0.019084696513846765,10.683,0.01980198023058914,-0.02200000000000024,0.02750171016642925
59656.12461862214,10.669,0.014246701510770942,10.7035,0.016336197820279258,-0.03449999999999953,0.02167578979323014
59863.57117146,10.6795,0.017945430101796594,10.7255,0.03326752081500026,-0.045999999999999375,0.037799026478402095
