mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1_w2,err_w1_w2
55235.10318284615,8.2753423,0.03506721803712584,8.2631652,0.023432496500761783,0.012177100000000607,0.04217572374152621
55425.28653583125,8.10426305,0.02782972012487964,8.075936599999999,0.0271704526771733,0.028326450000001557,0.038893788976026036
56699.431647099234,8.2070145,0.02691494077944226,8.1841054,0.03000501959378035,0.022909099999999682,0.040307756548634985
56890.20645173215,8.23304195,0.05524608840836429,8.12948362,0.029362951070112882,0.10355833000000025,0.06256447218646256
57059.02461865751,8.23058355,0.03282548178113213,8.18306855,0.03298183415595214,0.04751500000000064,0.046532930688429334
57252.09037868083,8.2192728,0.028147887952847075,8.135095545,0.029935873046603483,0.08417725500000017,0.04109087600999028
57418.870354195715,8.3654066,0.038322601812541386,8.3526337,0.058786449395758875,0.012772899999999865,0.07017455694368664
57616.36888131072,8.2006509,0.04055274815537437,8.143284985000001,0.025483744260600256,0.057365914999998324,0.047895162641887916
57782.810042566,8.3694183,0.022296819131803428,8.3837321,0.029218688858979113,-0.014313800000000043,0.036754318413408045
57983.00049219916,8.3523618,0.05646903020040906,8.35812425,0.03209036269415986,-0.005762449999998864,0.0649503098500495
58141.3328560975,8.31722065,0.021333353112125468,8.2647446,0.02374864039094556,0.05247604999999922,0.03192350036297843
58347.48041503267,8.3844524,0.02204430896112022,8.432480700000001,0.050909159744149154,-0.04802830000000036,0.05547696912619346
58506.55343170786,8.1864748,0.019357131692388868,8.120338005,0.027033967109689815,0.06613679499999847,0.0332495702986411
58712.14614157933,8.3814469,0.031908874018896125,8.3807068,0.029308361286154067,0.0007400999999997993,0.043326161639747396
58870.71685052083,8.36189545,0.028560026806757427,8.398905500000001,0.033671661423940506,-0.037010050000001016,0.04415264334387225
59078.8226529,8.1098263,0.02517923976197294,8.0825103623,0.01931861297367529,0.027315937699999182,0.031736460455091306
59236.166849766545,8.178660449999999,0.03575832459462722,8.0880410155,0.0241738216826386,0.09061943449999887,0.04316284782725451
59443.02215858428,8.3593871,0.03317356131225295,8.33180475,0.029875079655632214,0.027582349999999423,0.04464309078198076
59602.00175207334,8.2711912,0.026628545231793376,8.2355988,0.040523315677042045,0.035592400000000524,0.04848936517034294
59807.67258615444,8.06770135,0.05823505797966449,7.980276,0.07641787799184471,0.08742535000000018,0.09607816637858649
