mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1_w2,err_w1_w2
55278.9675628125,9.717,0.022647345086096598,9.369,0.024190186716821122,0.34800000000000075,0.033137099644407815
55470.67715761224,9.755,0.05006639284554787,9.407499999999999,0.03832089563600117,0.3475000000000019,0.06304866957287854
56742.4873709975,9.696,0.019835112653803413,9.3205,0.016178867300476688,0.3755000000000006,0.025596629487405292
56934.03881736461,9.604,0.02527463017915528,9.182,0.024637260879730737,0.4219999999999988,0.03529591413108573
57102.02417898384,9.652,0.011044212026638137,9.222,0.017879224442538522,0.4299999999999997,0.02101526316647035
57296.13477709214,9.786000000000001,0.016517442079727076,9.395,0.020197912392735617,0.3910000000000018,0.026091791005635502
57460.69694809001,9.754999999999999,0.017451956808913097,9.331,0.046417511413836716,0.4239999999999995,0.049589879636008694
57662.94454389833,9.683,0.014119738711343024,9.2695,0.02381864349155425,0.4134999999999991,0.027689254216290447
57825.26775008429,9.664,0.01954016841836788,9.256,0.014361846199657649,0.4079999999999995,0.024250377483264095
58027.20329877417,9.654,0.016308286206863365,9.223500000000001,0.013418271125595916,0.43049999999999855,0.02111895354900358
58184.55166566083,9.651,0.009356547095214978,9.239,0.014154841947609246,0.41199999999999903,0.016967749529821982
58392.749835008086,9.757,0.02189743558467946,9.3565,0.013859546783247705,0.4004999999999992,0.02591495171174776
58548.82853362539,9.754,0.015614637408804631,9.385,0.015624166644442924,0.3689999999999998,0.0220891712099337
58758.397352380765,9.767,0.011551157746434814,9.402,0.014641801560640572,0.3650000000000002,0.01864970772490008
58915.92148049583,9.789,0.026555468239159524,9.438,0.024478917282109314,0.3509999999999991,0.03611662061579627
59122.6260459175,9.875499999999999,0.012981503381804753,9.5505,0.010384776496762059,0.3249999999999993,0.01662416954134882
59280.06140490214,9.866,0.02162310855379987,9.5475,0.017312097377161523,0.3185000000000002,0.027699594566089517
59489.81097054385,9.863,0.21995500381601632,9.56,0.21632196877515036,0.30299999999999905,0.3085051018677987
59644.70176374692,9.833,0.016107592788947356,9.54,0.019942860961990605,0.29300000000000104,0.025635371048686573
59853.86268468924,9.816,0.027875804295415245,9.494,0.021674474117791886,0.32200000000000095,0.03531066826610793
