mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1_w2,err_w1_w2
56738.843910402225,8.9478543,0.019805493815495647,9.019,0.024452247666894293,-0.07114570000000064,0.0314669668261619
56919.67119157429,8.9253891,0.04325644759974146,9.024,0.036471871269898766,-0.09861089999999884,0.0565801878123186
57102.287932796666,8.9243944,0.02453865049943261,9.008,0.012894646087410607,-0.0836055999999985,0.02772034029468033
57278.67279929555,8.939346400000002,0.027841528889899946,9.036,0.015151269768892766,-0.09665359999999801,0.03169718767551622
57466.40361884333,8.9144627,0.02953665905536735,8.9863648,0.013919619223609231,-0.07190210000000086,0.03265225914823178
57637.93251440727,8.9543754,0.02201696057161104,9.03,0.033893807794854264,-0.07562459999999938,0.040417035512842835
57832.387942708425,8.9543754,0.029277542538111663,9.026,0.038101821239142235,-0.07162459999999982,0.04805125678700286
58001.123405815,8.9548795,0.038799235809690975,9.039,0.029074257472644104,-0.08412049999999915,0.048483947312503425
58197.79569016818,8.9403458,0.034474850909406045,9.022,0.034404712039578574,-0.0816542000000009,0.04870523129759367
58361.64657308538,8.9383473,0.04417507885764456,9.048,0.05491212987523751,-0.10965269999999983,0.07047538293272387
58562.59991640154,8.9604075,0.02672440873392452,9.036,0.0360664800851339,-0.07559249999999906,0.04488858438299454
58725.72082519333,8.9095059,0.025862248465874715,9.023,0.02730332060179624,-0.11349410000000049,0.037607541950985174
58929.00753693917,8.91793615,0.035508102978724004,8.981419849999998,0.029277887026171293,-0.06348369999999903,0.04602195178243658
59092.78926368183,8.9313631,0.04612425923764301,9.0001968,0.0488366253745117,-0.068833699999999,0.06717487080889473
59293.21359780692,8.80776408,0.042165036362807086,8.8284488,0.03598462115156487,-0.020684720000000212,0.05543269117496005
59457.17058937,8.081189850000001,0.023813896284398433,7.943634449999999,0.021695249210776292,0.13755540000000188,0.0322146782470627
59658.023806627265,8.00075,0.07685641774750399,7.9288469,0.03693645999119769,0.07190310000000011,0.08527139629242736
59821.29561606555,7.50688,0.058432287053812954,7.4064894,0.02805758768219337,0.10039059999999989,0.06481944458943756
