mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1_w2,err_w1_w2
55224.50211301177,8.989,0.02808425226531931,9.014,0.0208825950027582,-0.02499999999999858,0.03499725702610584
55414.32861342222,8.9731402,0.01384582836864179,9.000499999999999,0.02410098980852373,-0.027359799999999268,0.02779504763378632
55589.14998751334,8.7154339,0.020810313761267504,8.6447366,0.03461931632219459,0.07069730000000085,0.04039265058718688
56686.91222333182,8.2931634,0.014221483818140979,8.082007696600002,0.013984415528885031,0.21115570339999756,0.019945287154467507
56876.67623523666,8.2991709,0.02068768002622846,8.0799971778,0.008392002482340379,0.21917372220000075,0.022325004155234085
57048.933278543525,8.319227300000001,0.014250863475570884,8.103145529999999,0.016445946458953684,0.2160817700000024,0.021761347952967698
57239.67038441308,8.350856100000001,0.02651121237459542,8.12948362,0.0253756059769113,0.2213724800000012,0.0366983073215422
57410.80239230583,8.3894596,0.07063900343355173,8.1613203,0.04359254754889182,0.2281393000000005,0.08300710215329606
57605.47510455834,8.399968050000002,0.027100980906737536,8.1711492,0.021313632610046557,0.22881885000000146,0.03447802345180757
57772.139908438,8.427933549999999,0.048593564184340916,8.20171385,0.06368056150990599,0.22621969999999791,0.08010336069326043
57969.75104494832,8.4364045,0.024797366577559335,8.22129465,0.011615463889616168,0.21510984999999927,0.027382994550502214
58132.246112969995,8.453315799999999,0.008220098191473986,8.2335622,0.03074517774463582,0.21975359999999888,0.031825083956318535
58335.517312607,8.473161600000001,0.013509820701095548,8.268229550000001,0.016255294121225044,0.20493205000000003,0.02113645765835144
58493.62547853801,8.4800973,0.014604936190244746,8.2697203,0.01169632551741058,0.21037700000000115,0.018711178256067964
58701.00939250999,8.4989027,0.017887177585320466,8.3012913,0.01811927456014968,0.19761139999999955,0.02546093542183551
58860.64222985941,8.5147238,0.024149456984159087,8.307189300000001,0.04789278237966115,0.2075344999999995,0.05363687981879009
59065.16126489167,8.53399915,0.012481973985831028,8.33921945,0.01627531239723611,0.19477969999999978,0.02051061842584445
59224.74095496642,8.54882975,0.08978770654464344,8.346661,0.047948479969984484,0.20216875000000023,0.10178845208558292
59432.34623962125,8.550313249999999,0.02206061981310347,8.367636050000002,0.018836269680638618,0.182677199999997,0.02900820577043742
59590.3391317125,8.5661424,0.05000799738765882,8.386761100000001,0.055494658540594,0.1793812999999993,0.07470245597877766
59796.54933904062,8.5819793,0.010789315097421832,8.4039734,0.021658368486705833,0.1780059000000005,0.02419698836172359
