mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1_w2,err_w1_w2
56806.95780872154,10.505,0.01399438662974735,10.304,0.01928776238389973,0.2010000000000005,0.02382982658184127
56997.0407472625,10.514,0.03139413240234216,10.303,0.025233112070281498,0.21099999999999852,0.040277803987397026
57166.58478100044,10.527999999999999,0.012133850875903256,10.34,0.021822163335748185,0.18799999999999883,0.024968723430138163
57360.440592220766,10.525500000000001,0.020525053891746525,10.3395,0.03546644960549406,0.18600000000000172,0.04097739480345412
57527.40877302,10.5525,0.016410102822784947,10.359,0.014627429785429292,0.19350000000000023,0.02198302019245851
57725.97616016823,10.568,0.0175020073545267,10.393,0.028577533808859294,0.17499999999999893,0.0335111280030142
57887.86352403499,10.585,0.01793995834061949,10.413,0.01481613196814398,0.1720000000000006,0.023267141460880422
58090.72196098066,10.59,0.025123841414230418,10.426,0.02202039079856426,0.1639999999999997,0.033408157960727096
58248.565808584164,10.592,0.01895777572063682,10.432,0.022887678234761333,0.16000000000000014,0.029719405701526647
58457.30479656461,10.605,0.029939408825773478,10.452,0.04436828148062983,0.15300000000000047,0.05352487834998976
58613.581551646,10.631499999999999,0.012760022798497653,10.4835,0.018916051657501615,0.1479999999999997,0.02281743176011379
58821.40143033785,10.636,0.04123767918710986,10.505500000000001,0.06427006413495617,0.13049999999999784,0.07636221139182896
58979.3833915125,10.632,0.009793705461502352,10.5185,0.023962005568052454,0.11350000000000016,0.025886181207548514
59186.48383488133,10.666,0.018579716961055856,10.536,0.01996428931071973,0.13000000000000078,0.027272307017101885
59343.89493677143,10.666,0.03966986062146721,10.54,0.019293411162511584,0.12600000000000122,0.04411273689097472
59552.77432165948,10.684,0.02515796249546202,10.568,0.0368473294254216,0.11599999999999966,0.04461668704317494
59709.81650745,10.6875,0.017685164691549217,10.5735,0.022133715823304385,0.11400000000000077,0.028331368239356426
59916.91705973429,10.685500000000001,0.022015124034956268,10.5885,0.03479944939007431,0.09700000000000131,0.041178481809397156
