mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1_w2,err_w1_w2
55258.30474081538,10.298,0.02316828070378194,10.242,0.03433280468113118,0.05599999999999916,0.04141872412378172
55449.52344521428,10.160499999999999,0.034696938008466086,10.061,0.01999113439866404,0.09949999999999903,0.040044012807269797
56720.63229289666,10.389,0.01829977138253531,10.403,0.03504713708966557,-0.014000000000001123,0.039537114852185036
56911.809555338,10.409,0.01687152742047964,10.405,0.01757423280079632,0.004000000000001336,0.024361898448942394
57081.45578876937,10.413,0.03584793368441734,10.425,0.04282235641290883,-0.012000000000000455,0.05584647310436512
57276.37062836769,10.412,0.015717932372238175,10.421,0.028710759173308394,-0.008999999999998565,0.03273165272891005
57441.42795969923,10.415,0.030205815737169076,10.398,0.01999771771210268,0.01699999999999946,0.03622568174708043
57640.59370352922,10.402,0.018983911316925384,10.41,0.030756449464680865,-0.008000000000000895,0.03614343747573487
57805.729126412305,10.304,0.021755981413687845,10.272,0.016873713942763765,0.03200000000000003,0.027532616103359144
58004.80432537364,10.398,0.01286519442189768,10.385,0.024004047841899807,0.0129999999999999,0.027234308148169323
58162.76670219333,10.419,0.008570175999748873,10.415,0.018258926388403464,0.004000000000001336,0.02017018367600573
58371.84829958923,10.416,0.031194108389085894,10.433,0.0365242300376746,-0.01699999999999946,0.04803219522398503
58528.294203213845,10.4165,0.02781758498786769,10.427,0.03114149085753886,-0.010500000000000398,0.04175656220748325
58735.957246977494,10.418,0.010921246807979314,10.428999999999998,0.02055926906054332,-0.010999999999999233,0.023279973714431298
58893.95923016078,10.421,0.016722440013347308,10.445,0.02469643410854906,-0.02400000000000091,0.029825389480741142
59101.76683834292,10.422,0.08971067289301653,10.4515,0.11847735167550237,-0.02949999999999875,0.14860985058521012
59258.8488229777,10.427,0.014483888251016082,10.434,0.019342078481900705,-0.006999999999999673,0.024164002542375464
59467.37138914168,10.417,0.017397502031127353,10.443000000000001,0.030573048540685287,-0.026000000000001577,0.03517647472380055
59625.29085909417,10.412,0.01658342546038075,10.4315,0.02930105869787515,-0.019499999999998963,0.03366841310213966
59832.64284575143,10.4155,0.01293652713984058,10.4395,0.01937248475202987,-0.02400000000000091,0.023294782675686455
