mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1_w2,err_w1_w2
56672.12303727571,9.745,0.018039091538362258,9.569,0.028522736748564467,0.17599999999999838,0.033748412335357685
56851.50685645,9.757,0.021344842857288233,9.563,0.06432288946033977,0.19399999999999906,0.06777194423306312
57038.316527366194,9.773,0.05164696851437817,9.575,0.06990246797921966,0.1980000000000004,0.08691239489457761
57210.38872217616,9.808,0.026529404484940726,9.591,0.025585686594081686,0.21700000000000053,0.036856975741590144
57401.34581704591,9.839500000000001,0.051160642004597336,9.6265,0.06538665265483418,0.21300000000000097,0.08302304279973424
57569.30758599601,9.873,0.03201855357329173,9.654,0.06860516125954108,0.21899999999999942,0.07570902141999585
57765.89601424043,9.921,0.03446167261766142,9.732,0.04728134592385925,0.18900000000000006,0.058507542693045284
57930.07515261765,9.955,0.019197104301413092,9.755,0.01842679334020877,0.1999999999999993,0.026609688580704872
58132.59213868083,9.96,0.04076573819554848,9.794,0.059032348604965305,0.16600000000000037,0.07174025085296364
58291.67145217828,9.912,0.02734217416719041,9.742,0.02678649736351877,0.16999999999999993,0.03827676748622815
58496.63986384773,9.881,0.022962404932895374,9.713000000000001,0.025849077492203363,0.16799999999999926,0.03457523459790537
58657.35220389438,9.9705,0.027037428930593563,9.7925,0.02444149836047803,0.17799999999999905,0.03644735114219067
58861.48131996261,9.992,0.03827935771316799,9.835,0.036485048551050496,0.15700000000000003,0.05288164137680662
59021.37872225235,9.904,0.02700374085570394,9.753,0.020591102091486457,0.1509999999999998,0.03395873239012363
59227.78483789817,10.04,0.029122401784782297,9.893,0.035788603222297044,0.14699999999999847,0.046140420526012776
59388.54417778215,10.136,0.034159391095275604,10.043,0.02710664259905132,0.09299999999999997,0.043607729509717634
59591.97263713411,10.033000000000001,0.049184229709211165,9.8905,0.05607365286348439,0.14250000000000185,0.07458782070514597
59752.61269917058,10.129,0.02305977937139725,10.042,0.03752619597848125,0.08699999999999974,0.04404507701517731
