mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1_w2,err_w1_w2
56779.31508983668,10.755,0.05829301585276837,10.647,0.027618318616070735,0.10800000000000054,0.06450462944928761
56970.925710263684,10.84,0.01795908407760083,10.675,0.03781670388576319,0.16499999999999915,0.041864445460197276
57140.04605181542,10.923,0.023377562765080257,10.831,0.024962289315094324,0.09200000000000053,0.034199800126400434
57335.282673852,10.905,0.06759135862149515,10.815,0.023720771488296793,0.08999999999999986,0.07163286089707405
57500.09021733467,10.813,0.035616817548844736,10.717,0.029008849224561414,0.09600000000000009,0.04593550941963125
57699.53059183222,10.739,0.020263704917981913,10.626000000000001,0.03726060428359899,0.11299999999999955,0.04241427081280544
57860.73481223068,10.724,0.01883155081965005,10.618,0.02593399091894699,0.10599999999999987,0.032049948381504254
58063.94907167262,10.716,0.027206084144777896,10.558,0.017007238278043582,0.15799999999999947,0.03208453160541519
58221.27520113462,10.867,0.013940349110884145,10.74,0.028867533576208436,0.12700000000000067,0.03205725858689183
58430.70460928842,10.849,0.022954670667298224,10.718,0.04798053333329451,0.13100000000000023,0.05318880036616268
58586.82526983,11.029,0.016668263674315287,10.926,0.02600727718462479,0.10299999999999976,0.03089028132721364
58795.01269121555,10.964,0.03169366238373413,10.8975,0.05014757495636916,0.06649999999999956,0.05932341451146239
58952.367354698,11.136,0.030345468485873058,11.078,0.023590363777566247,0.05799999999999983,0.038436346350622666
59160.47290721186,11.183,0.03786304748278065,11.165,0.046999149525294465,0.018000000000000682,0.060353379530762724
59317.22592519,11.103,0.0168566431250557,11.105,0.02602090086441115,-0.002000000000000668,0.031003769113464263
59526.21150909058,10.981,0.08437225265828528,10.942,0.07637766175719442,0.0389999999999997,0.1138078390715241
59683.79107727071,10.964500000000001,0.10118535672267172,10.892,0.12873475743130847,0.07250000000000156,0.1637409972670014
59890.413158790005,11.118500000000001,0.01676382771721481,11.051,0.04179770595798596,0.06750000000000078,0.04503414419174316
