mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1_w2,err_w1_w2
56717.662986401,8.28767565,0.03392878480624335,8.021445449999998,0.03370323964224548,0.2662302000000025,0.04782332904358496
56908.79285363728,8.4453628,0.011469928211391863,8.2284632,0.013395088251539546,0.21689959999999964,0.017634841718626674
57077.53275181934,8.559216000000001,0.01658493800380997,8.3716499,0.017753750510271858,0.1875661000000015,0.024295181122420108
57273.04448628571,8.6389201,0.0141911332388907,8.526472299999998,0.01514575333907384,0.11244780000000176,0.020755291055825135
57438.693950035995,8.694849215,0.016216215252128914,8.612434799999999,0.031438882129870574,0.08241441500000057,0.03537469359131289
57637.7956096823,8.720587120000001,0.023656544270840064,8.6890903,0.014917754117447472,0.03149682000000098,0.027967328702377652
57802.956041909085,8.774083358999999,0.022293082412137837,8.7240018,0.06506944317551881,0.050081558999998776,0.06878236662551268
58002.5707894875,8.773092358,0.016965535427720158,8.7696086,0.015955853047703184,0.0034837579999997814,0.023289882756878075
58160.028882520906,8.77011932,0.019077234208129238,8.7766555,0.019523188729370967,-0.006536180000001224,0.02729644231753387
58369.0281785757,8.791423221,0.011565229558204982,8.79944255,0.019556913262782548,-0.008019328999999686,0.02272063799944839
58524.650636692495,8.800833045000001,0.015180439536042699,8.79994225,0.020578472523582206,0.0008907950000001108,0.025571845375554656
58733.139673057274,8.75030008,0.016754523430057615,8.7367517,0.016724472861442602,0.013548380000001359,0.02367323484151415
58891.29535210182,8.80578403,0.021628467522557638,8.8355833,0.024535029668462174,-0.029799269999999822,0.03270715958634515
59097.82836605693,8.776065335,0.021627650345695925,8.7555879,0.024550225911465176,0.0204774350000001,0.03271802029126544
59255.46555844923,8.242413200000001,0.03568846411368187,8.14996663,0.04882948140105989,0.09244657000000167,0.060481275818967416
59464.5975802525,8.05192265,0.02338088081974135,7.9084077100000005,0.03205927568373451,0.1435149399999993,0.03967950031530942
59621.18328615417,8.0156395,0.045470454289800843,7.7999480000000005,0.041094231197328274,0.21569150000000015,0.06128864536780313
59828.67868465819,7.917833,0.022313144025588882,7.69610922,0.015149847345500905,0.2217237799999996,0.026970247883522567
