mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1_w2,err_w1_w2
56645.38331323421,9.177,0.012609520212918524,9.052,0.015989756608034367,0.125,0.020363504521181502
56822.24235818883,9.418,0.21042730886907446,9.437,0.21532644071392873,-0.019000000000000128,0.30107329404716376
57011.47035488429,9.268,0.06892481922641643,9.169,0.054471099855101415,0.0990000000000002,0.08785061994555651
57181.13724564092,9.208,0.032944947491495506,9.1175,0.03893323258472393,0.09050000000000047,0.0510016290398023
57373.46472555223,9.536,0.021860516353155467,9.573,0.04196351830682069,-0.03700000000000081,0.04731616049420592
57540.10526458932,9.493,0.03806269016179669,9.52,0.04145180775226333,-0.026999999999999247,0.056276289396899055
57737.53151194,9.2285,0.024143762761359596,9.141,0.055374273147214256,0.08750000000000036,0.06040886861098384
57901.03734265621,9.528,0.02516001560461112,9.598,0.025087910702233804,-0.07000000000000028,0.03553068601402923
58104.698529989444,9.559999999999999,0.04408798022137104,9.6255,0.11671810163049635,-0.06550000000000189,0.12476724429202915
58262.4175362573,9.525,0.037298222763147273,9.603,0.04065498282328823,-0.0779999999999994,0.055172321408938546
58469.03695394857,9.5075,0.031112050357045826,9.562999999999999,0.036270117895386055,-0.05549999999999855,0.04778578376007407
58628.05067582938,9.243,0.017064897136687088,9.154499999999999,0.03258896961805576,0.08850000000000158,0.03678656894917318
58833.77407496158,9.516,0.05184822171722103,9.61,0.04714349738611244,-0.09399999999999942,0.07007672538748155
58992.909680029545,9.5625,0.01898396103817736,9.6715,0.023870101144846643,-0.10899999999999999,0.03049872956967626
59200.16057006545,9.3345,0.04082742425660191,9.295,0.06184532956785815,0.03950000000000031,0.07410616277196894
59359.26567229375,9.474499999999999,0.0171720743355689,9.5295,0.020154059199983313,-0.05500000000000149,0.026477655470655555
59564.337188963334,9.513,0.02880167064397545,9.6,0.06521391130276753,-0.08699999999999974,0.07129088622881097
59723.417451809444,9.4605,0.029532388147346527,9.514,0.03192411582598196,-0.05349999999999966,0.04348920694788818
