mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1_w2,err_w1_w2
55253.55549788462,10.683,0.02520939827659284,10.665,0.018029017015507173,0.018000000000000682,0.0309928897654499
55444.709264825,10.7045,0.033805495325399164,10.692499999999999,0.01621500233049696,0.012000000000000455,0.03749317024170677
56715.6353169,10.607,0.026921389154905342,10.539,0.030894768580840976,0.06799999999999962,0.0409786275965115
56906.75712210714,10.617,0.023851890877091688,10.5645,0.028991586175397738,0.05250000000000021,0.037542306367326486
57075.06440426643,10.6085,0.02096065775575088,10.532,0.03428575244198117,0.07649999999999935,0.04018534551383797
57269.96835572961,10.568,0.019572129043466665,10.499,0.03508055970607288,0.06899999999999906,0.04017105804662675
57435.35701123546,10.52,0.27118248184854876,10.4265,0.3258603442396609,0.0934999999999988,0.4239397391251837
57635.70626792308,10.509,0.02619635331565496,10.424,0.024577140935709164,0.08500000000000085,0.035920534289071174
57800.89730962462,10.55,0.02945214035394647,10.443,0.02541624699893339,0.1070000000000011,0.03890262437084872
57999.91913001461,10.566,0.011513992960667664,10.494,0.023251917886343548,0.07200000000000095,0.025946555056337778
58158.03857421819,10.621,0.010919736338906144,10.546,0.016160057717649796,0.07500000000000107,0.019503540887464515
58366.03799514176,10.673,0.015129158845369592,10.634,0.02661810316265892,0.0389999999999997,0.03061723147749283
58522.82723855667,10.6785,0.027461358132404776,10.6575,0.018870460044606244,0.02099999999999902,0.033319970779868265
58731.052259376425,10.707,0.01538817982840671,10.701,0.020892023996412573,0.006000000000000227,0.025947499785105733
58889.33488293769,10.704,0.015830295426021494,10.702,0.03002893981274376,0.002000000000000668,0.033946067217757406
59095.796274533575,10.7025,0.023020677941868354,10.7055,0.026846225829152123,-0.0030000000000001137,0.03536483358045191
59253.499759001665,10.6875,0.016013408296893353,10.683499999999999,0.020994840636054623,0.004000000000001336,0.02640478325259163
59462.4491147423,10.69,0.08101153970402873,10.701,0.15733814114015518,-0.011000000000001009,0.17696937651090036
59618.53016554812,10.693000000000001,0.029243910369619236,10.681000000000001,0.02655937800898337,0.012000000000000455,0.03950451688010363
59826.63022701857,10.663,0.023362683078574538,10.663,0.02338994871727319,0.0,0.03305910860302472
