mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1_w2,err_w1_w2
55263.2510373909,10.467,0.020275991470599494,10.279,0.024078273419898495,0.1880000000000006,0.03147823185948051
55454.52224259166,10.4265,0.040201332143466176,10.277000000000001,0.02181742422927128,0.14949999999999974,0.04573999460110681
56727.772108484154,10.4585,0.01887614429721871,10.294,0.02497759679953857,0.1645000000000003,0.031307972872892005
56919.10047748,10.479,0.06466006746303549,10.365,0.035576917701941685,0.11399999999999899,0.07380136446906001
57087.09110506728,10.47,0.016272880194798035,10.316,0.01605327668445539,0.15399999999999991,0.02285857218073625
57281.33126335999,10.428,0.01725078182820171,10.254,0.017963470558603013,0.17400000000000126,0.024905335737428064
57446.28323320546,10.418,0.019789727975223416,10.246,0.018542623250374993,0.17199999999999882,0.027119406526299347
57645.58449045899,10.439,0.020603690159599196,10.3,0.018372512696904604,0.13899999999999935,0.027605457268277327
57811.07608706538,10.427,0.01756948192972628,10.255,0.012300018554113577,0.17199999999999882,0.021447077929417715
58012.55673112692,10.381,0.024399363667284846,10.215,0.01949848382232073,0.16600000000000037,0.031233312644318133
58168.07779984231,10.381,0.020285516126097743,10.219,0.017398914397807046,0.1620000000000008,0.02672497683300004
58376.742486113006,10.375,0.019283183774226612,10.198,0.01564796138965601,0.1769999999999996,0.02483344261520665
58534.55689236385,10.406,0.012008654887529701,10.219,0.023692533305955076,0.18700000000000117,0.0265620768514358
58741.55828213385,10.504,0.024715499088557462,10.34,0.02066152069669595,0.1639999999999997,0.03221419458401032
58898.69329703818,10.529,0.028053788966499515,10.386,0.013355347124041482,0.14300000000000068,0.031070570837699988
59108.14963350668,10.571,0.008957678270623187,10.441,0.016990579015468684,0.129999999999999,0.019207284432758306
59263.35858045749,10.593,0.01793722905151487,10.494499999999999,0.021645208713269068,0.09850000000000136,0.028111550051313217
59472.26484155833,10.648,0.018785853638928082,10.571,0.038211229229320395,0.07699999999999996,0.042579412116172964
59630.07757469999,10.4835,0.012049665739946466,10.35,0.011026316067377424,0.13349999999999973,0.016333220455934133
59836.40843762818,10.519,0.010231982571168068,10.396,0.023521120705996226,0.12299999999999933,0.02565027459117605
